id,screen_name,name,created_at,statuses_count,followers_count,friends_count,favourites_count,listed_count,verified,default_profile,description,label
554067867,,,,0,0,0,0,0,False,False,,0
256597786,,,,0,0,0,0,0,False,False,,0
103351486,,,,0,0,0,0,0,False,False,,0
199973582,,,,0,0,0,0,0,False,False,,0
22942001,,,,0,0,0,0,0,False,False,,0
338914454,,,,0,0,0,0,0,False,False,,0
139758430,,,,0,0,0,0,0,False,False,,0
2174620748,,,,0,0,0,0,0,False,False,,0
3853333526,,,,0,0,0,0,0,False,False,,0
3264569385,,,,0,0,0,0,0,False,False,,0
15109265,,,,0,0,0,0,0,False,False,,0
724324885,,,,0,0,0,0,0,False,False,,0
35457209,,,,0,0,0,0,0,False,False,,0
83683408,,,,0,0,0,0,0,False,False,,0
575402168,,,,0,0,0,0,0,False,False,,0
1512772610,,,,0,0,0,0,0,False,False,,0
2512221956,,,,0,0,0,0,0,False,False,,0
3018439679,,,,0,0,0,0,0,False,False,,0
434308370,,,,0,0,0,0,0,False,False,,0
3295996710,,,,0,0,0,0,0,False,False,,0
167561205,,,,0,0,0,0,0,False,False,,0
4422755772,,,,0,0,0,0,0,False,False,,0
1068221456,,,,0,0,0,0,0,False,False,,0
3673821932,,,,0,0,0,0,0,False,False,,0
72126063,,,,0,0,0,0,0,False,False,,0
3233845421,,,,0,0,0,0,0,False,False,,0
16313297,,,,0,0,0,0,0,False,False,,0
628493945,,,,0,0,0,0,0,False,False,,0
1622413069,,,,0,0,0,0,0,False,False,,0
523247729,,,,0,0,0,0,0,False,False,,0
2312109649,,,,0,0,0,0,0,False,False,,0
1977872942,,,,0,0,0,0,0,False,False,,0
3294732860,,,,0,0,0,0,0,False,False,,0
2838900554,,,,0,0,0,0,0,False,False,,0
403078748,,,,0,0,0,0,0,False,False,,0
1390556054,,,,0,0,0,0,0,False,False,,0
21125645,,,,0,0,0,0,0,False,False,,0
1154538534,,,,0,0,0,0,0,False,False,,0
35289761,,,,0,0,0,0,0,False,False,,0
1467026630,,,,0,0,0,0,0,False,False,,0
2784221536,,,,0,0,0,0,0,False,False,,0
321519271,,,,0,0,0,0,0,False,False,,0
2802302704,,,,0,0,0,0,0,False,False,,0
4376518697,,,,0,0,0,0,0,False,False,,0
3581994913,,,,0,0,0,0,0,False,False,,0
312931148,,,,0,0,0,0,0,False,False,,0
961897154,,,,0,0,0,0,0,False,False,,0
2687223536,,,,0,0,0,0,0,False,False,,0
154155992,,,,0,0,0,0,0,False,False,,0
258478116,,,,0,0,0,0,0,False,False,,0
2961735746,,,,0,0,0,0,0,False,False,,0
119064154,,,,0,0,0,0,0,False,False,,0
611657123,,,,0,0,0,0,0,False,False,,0
82323247,,,,0,0,0,0,0,False,False,,0
2244794124,,,,0,0,0,0,0,False,False,,0
3393094667,,,,0,0,0,0,0,False,False,,0
35623824,,,,0,0,0,0,0,False,False,,0
4128024430,,,,0,0,0,0,0,False,False,,0
857490530,,,,0,0,0,0,0,False,False,,0
474263130,,,,0,0,0,0,0,False,False,,0
3231663692,,,,0,0,0,0,0,False,False,,0
128466477,,,,0,0,0,0,0,False,False,,0
854201534,,,,0,0,0,0,0,False,False,,0
1254765698,,,,0,0,0,0,0,False,False,,0
3186319947,,,,0,0,0,0,0,False,False,,0
1731481754,,,,0,0,0,0,0,False,False,,0
476919617,,,,0,0,0,0,0,False,False,,0
1682313314,,,,0,0,0,0,0,False,False,,0
2960981093,,,,0,0,0,0,0,False,False,,0
3287695303,,,,0,0,0,0,0,False,False,,0
202539396,,,,0,0,0,0,0,False,False,,0
2900371521,,,,0,0,0,0,0,False,False,,0
121857594,,,,0,0,0,0,0,False,False,,0
203939641,,,,0,0,0,0,0,False,False,,0
124640990,,,,0,0,0,0,0,False,False,,0
51948170,,,,0,0,0,0,0,False,False,,0
2953167296,,,,0,0,0,0,0,False,False,,0
2803341352,,,,0,0,0,0,0,False,False,,0
166882121,,,,0,0,0,0,0,False,False,,0
2965914446,,,,0,0,0,0,0,False,False,,0
2986196889,,,,0,0,0,0,0,False,False,,0
2245462992,,,,0,0,0,0,0,False,False,,0
2853501332,,,,0,0,0,0,0,False,False,,0
2201333669,,,,0,0,0,0,0,False,False,,0
3979873394,,,,0,0,0,0,0,False,False,,0
1970328174,,,,0,0,0,0,0,False,False,,0
12595312,,,,0,0,0,0,0,False,False,,0
47499461,,,,0,0,0,0,0,False,False,,0
3398729818,,,,0,0,0,0,0,False,False,,0
3223536685,,,,0,0,0,0,0,False,False,,0
889795548,,,,0,0,0,0,0,False,False,,0
29086373,,,,0,0,0,0,0,False,False,,0
2231476190,,,,0,0,0,0,0,False,False,,0
123214345,,,,0,0,0,0,0,False,False,,0
231718751,,,,0,0,0,0,0,False,False,,0
17861479,,,,0,0,0,0,0,False,False,,0
390146736,,,,0,0,0,0,0,False,False,,0
10086382,,,,0,0,0,0,0,False,False,,0
3165751084,,,,0,0,0,0,0,False,False,,0
1630352731,,,,0,0,0,0,0,False,False,,0
3064076521,,,,0,0,0,0,0,False,False,,0
193372339,,,,0,0,0,0,0,False,False,,0
3252761153,,,,0,0,0,0,0,False,False,,0
116010130,,,,0,0,0,0,0,False,False,,0
2797875551,,,,0,0,0,0,0,False,False,,0
569043660,,,,0,0,0,0,0,False,False,,0
3009372480,,,,0,0,0,0,0,False,False,,0
3083900914,,,,0,0,0,0,0,False,False,,0
1972782972,,,,0,0,0,0,0,False,False,,0
82425278,,,,0,0,0,0,0,False,False,,0
394843636,,,,0,0,0,0,0,False,False,,0
2971761881,,,,0,0,0,0,0,False,False,,0
2903675308,,,,0,0,0,0,0,False,False,,0
14046314,,,,0,0,0,0,0,False,False,,0
1864506978,,,,0,0,0,0,0,False,False,,0
616303909,,,,0,0,0,0,0,False,False,,0
564538442,,,,0,0,0,0,0,False,False,,0
449255296,,,,0,0,0,0,0,False,False,,0
3506030840,,,,0,0,0,0,0,False,False,,0
2394624993,,,,0,0,0,0,0,False,False,,0
4302224242,,,,0,0,0,0,0,False,False,,0
55662988,,,,0,0,0,0,0,False,False,,0
830163432,,,,0,0,0,0,0,False,False,,0
35950289,,,,0,0,0,0,0,False,False,,0
2394940873,,,,0,0,0,0,0,False,False,,0
349819728,,,,0,0,0,0,0,False,False,,0
3199919103,,,,0,0,0,0,0,False,False,,0
264121073,,,,0,0,0,0,0,False,False,,0
3976414213,,,,0,0,0,0,0,False,False,,0
3282398730,,,,0,0,0,0,0,False,False,,0
1413000943,,,,0,0,0,0,0,False,False,,0
2880393984,,,,0,0,0,0,0,False,False,,0
455567062,,,,0,0,0,0,0,False,False,,0
3422980817,,,,0,0,0,0,0,False,False,,0
3301224100,,,,0,0,0,0,0,False,False,,0
2363099551,,,,0,0,0,0,0,False,False,,0
16724972,,,,0,0,0,0,0,False,False,,0
881182314,,,,0,0,0,0,0,False,False,,0
82570028,,,,0,0,0,0,0,False,False,,0
2754082609,,,,0,0,0,0,0,False,False,,0
3032201618,,,,0,0,0,0,0,False,False,,0
3244584983,,,,0,0,0,0,0,False,False,,0
463193055,,,,0,0,0,0,0,False,False,,0
386582662,,,,0,0,0,0,0,False,False,,0
3299614305,,,,0,0,0,0,0,False,False,,0
250231768,,,,0,0,0,0,0,False,False,,0
422028183,,,,0,0,0,0,0,False,False,,0
472588972,,,,0,0,0,0,0,False,False,,0
4601655193,,,,0,0,0,0,0,False,False,,0
219874207,,,,0,0,0,0,0,False,False,,0
4383007034,,,,0,0,0,0,0,False,False,,0
2391701899,,,,0,0,0,0,0,False,False,,0
348847009,,,,0,0,0,0,0,False,False,,0
3046319776,,,,0,0,0,0,0,False,False,,0
1477753758,,,,0,0,0,0,0,False,False,,0
2559048510,,,,0,0,0,0,0,False,False,,0
2893011943,,,,0,0,0,0,0,False,False,,0
527681453,,,,0,0,0,0,0,False,False,,0
35134309,,,,0,0,0,0,0,False,False,,0
2877530091,,,,0,0,0,0,0,False,False,,0
3343397847,,,,0,0,0,0,0,False,False,,0
505833082,,,,0,0,0,0,0,False,False,,0
3291174194,,,,0,0,0,0,0,False,False,,0
3315537879,,,,0,0,0,0,0,False,False,,0
1908756390,,,,0,0,0,0,0,False,False,,0
3166053603,,,,0,0,0,0,0,False,False,,0
351814159,,,,0,0,0,0,0,False,False,,0
593481765,,,,0,0,0,0,0,False,False,,0
1383114716,,,,0,0,0,0,0,False,False,,0
3281254940,,,,0,0,0,0,0,False,False,,0
969397086,,,,0,0,0,0,0,False,False,,0
956123437,,,,0,0,0,0,0,False,False,,0
637056372,,,,0,0,0,0,0,False,False,,0
788612149,,,,0,0,0,0,0,False,False,,0
472532911,,,,0,0,0,0,0,False,False,,0
165448700,,,,0,0,0,0,0,False,False,,0
171134107,,,,0,0,0,0,0,False,False,,0
34953652,,,,0,0,0,0,0,False,False,,0
600396531,,,,0,0,0,0,0,False,False,,0
3287352410,,,,0,0,0,0,0,False,False,,0
868796322,,,,0,0,0,0,0,False,False,,0
580001344,,,,0,0,0,0,0,False,False,,0
116993598,,,,0,0,0,0,0,False,False,,0
360596538,,,,0,0,0,0,0,False,False,,0
1182747510,,,,0,0,0,0,0,False,False,,0
2957206289,,,,0,0,0,0,0,False,False,,0
90905432,,,,0,0,0,0,0,False,False,,0
190754647,,,,0,0,0,0,0,False,False,,0
2985092002,,,,0,0,0,0,0,False,False,,0
3313759618,,,,0,0,0,0,0,False,False,,0
2965318498,,,,0,0,0,0,0,False,False,,0
1343037642,,,,0,0,0,0,0,False,False,,0
1131784363,,,,0,0,0,0,0,False,False,,0
1174900730,,,,0,0,0,0,0,False,False,,0
104895413,,,,0,0,0,0,0,False,False,,0
4000918709,,,,0,0,0,0,0,False,False,,0
955350116,,,,0,0,0,0,0,False,False,,0
1341355722,,,,0,0,0,0,0,False,False,,0
460332176,,,,0,0,0,0,0,False,False,,0
863278244,,,,0,0,0,0,0,False,False,,0
458167829,,,,0,0,0,0,0,False,False,,0
2512155349,,,,0,0,0,0,0,False,False,,0
567588156,,,,0,0,0,0,0,False,False,,0
3287226222,,,,0,0,0,0,0,False,False,,0
3242533095,,,,0,0,0,0,0,False,False,,0
3410625701,,,,0,0,0,0,0,False,False,,0
23973435,,,,0,0,0,0,0,False,False,,0
3239963413,,,,0,0,0,0,0,False,False,,0
